Name,Category,Rating,Address,Post Code,Phone Number,Website,Image
Nuffield Health York Hospital,Hospitals,No Rating,"Haxby Rd,  York",YO31 8TA,01904 890167 ,nuffieldhealth.com,"https://c.yell.com/t_bigSquare,f_auto/50576172-b73b-461f-a72f-e9cd942d0df2_image_jpeg.jpg"
Royal Hospital for Children,Hospitals,No Rating,"1345 Govan Rd,  Glasgow",G51 4TF,0141 201 0000 ,nhsgg.org.uk,"https://c.yell.com/t_bigSquare,f_auto/2c3a6aeb-bd75-4259-b3e0-a1bd767e2d68_image_jpeg.jpg"
Alnwick Infirmary Hospital,Hospitals,No Rating,"Infirmary Drive South Rd,  Alnwick",NE66 2NS,0344 811 8111 ,northumbria.nhs.uk,"https://c.yell.com/t_bigSquare,f_auto/4799af0d-cecb-435f-a33d-bdbb8cf82ded_image_jpeg.jpg"
Nuffield Health Hospital,Hospitals,No Rating,"Shenfield Rd,  Brentwood",CM15 8EH,01277 695695 ,nuffieldhealth.com,"https://c.yell.com/t_bigSquare,f_auto/5e9b4c8d-38a3-4f2a-8ea5-6879871c4d54_image_jpeg.jpg"
Balfour Hospital,Hospitals,No Rating,"New Scapa Rd,  Kirkwall",KW15 1BH,01856 888000 ,ohb.scot.nhs.uk,"https://c.yell.com/t_bigSquare,f_auto/b33dce8c-6b3a-492c-b87b-ffbf644517c5_image_jpeg.jpg"
Spire London East Hospital (Formerly Spire Roding Hospital),Hospitals,No Rating,"Roding Lane South, Woodford,  Ilford",IG4 5PZ,020 8551 1100 ,,"https://c.yell.com/t_bigRect,f_auto/f32b83e5-d88c-4078-9b91-a039ea85fb31_image_png.png"
Phoenix House Hospital,Hospitals,No Rating,"Little Henfaes Drive,  Welshpool",SY21 7BG,01938 552756 ,lighthouse-healthcare.co.uk/phoenix-house-welshpool.php,"https://c.yell.com/t_bigSquare,f_auto/c5faef95-b27b-49de-b39c-e05203980885_image_jpeg.jpg"
Chartwell Hospital,Hospitals,No Rating,"1629 London Rd,  Leigh-On-Sea",SS9 2SQ,01702 478885 ,chartwellprivatehospital.co.uk,"https://c.yell.com/t_bigRect,f_auto/8f3d78ca-ece8-464e-9754-8a970575996f_image_jpeg.jpg"
New Hall Hospital,Hospitals,No Rating,  Salisbury,SP5 4EY,01722 422333 ,newhallhospital.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Hospital,Hospitals,No Rating,"47 Huddersfield Rd,  Barnsley",S75 5NF,0114 226 5111 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Hospitals,Hospitals,No Rating,"Soss Moss,  Macclesfield",SK10 4UJ,01625 890052 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Priory Hospital,Hospitals,No Rating,"Priory Rd,  Birmingham",B5 7UG,0121 440 2323 ,bmihealthcare.co.uk,"https://c.yell.com/t_bigSquare,f_auto/b0da1641-adb4-4cdd-81ef-ad051598e671_image_jpeg.jpg"
"Boston West Hospital, Ramsey Health Care",Hospitals,No Rating,"Boston West Business Park, Sleaford Rd,  Boston",PE21 8EG,01205 591860 ,bostonwesthospital.co.uk,"https://c.yell.com/t_bigSquare,f_auto/695c9574-aeab-4f28-8306-771c1402b6d8_image_jpeg.jpg"
Hertford County Hospital,Hospitals,No Rating,"North Rd,  Hertford",SG14 1LP,01438 314333 ,enherts-tr.nhs.uk,"https://c.yell.com/t_bigSquare,f_auto/165c24ab-bd69-46c0-8cc0-bab15306eab1_image_jpeg.jpg"
Brookfields Hospital,Hospitals,No Rating,"351 Mill Rd,  Cambridge",CB1 3DF,01223 603051 ,nhs.uk,"https://c.yell.com/t_bigSquare,f_auto/007e9b27-8ee1-4c70-8184-fc3d13995c62_image_jpeg.jpg"
The Priory Hospital Market Weighton - Yorkshire,Hospitals,No Rating,"27 Holme Rd,  York",YO43 3EQ,01430 879656 ,priorygroup.com/nhs/locations/priory-hospital-market-weighton,"https://c.yell.com/t_bigSquare,f_auto/6e36199f-0d2f-4053-973d-5feb9a068bb0_image_jpeg.jpg"
B M I The Beardwood Hospital,Hospitals,No Rating,"Preston New Rd,  Blackburn",BB2 7AE,01254 507607 ,bmihealthcare.co.uk,"https://c.yell.com/t_bigSquare,f_auto/ab654110-e1af-4b81-a0f9-e094580a322a_image_jpeg.jpg"
Royal United Hospitals Bath Nhs Foundation Trust,Hospitals,No Rating,"Combe Park,  Bath",BA1 3NG,01225 428331 ,ruh.nhs.uk,"https://c.yell.com/t_bigSquare,f_auto/feb39eee-a96c-4ffb-a4c5-0c18ad98e54e_image_jpeg.jpg"
B M I Hospital,Hospitals,No Rating,"Birkby Hall Rd,  Huddersfield",HD2 2BL,01484 533131 ,bmihealthcare.co.uk,"https://c.yell.com/t_bigSquare,f_auto/0f5a6511-4990-4b82-bc8b-3b5d750b221b_image_jpeg.jpg"
The Huntercombe Hospital Roehampton,Hospitals,No Rating,"Holybourne Avenue,  London",SW15 4JD,020 8780 6155 ,huntercombe.com,"https://c.yell.com/t_bigSquare,f_auto/2758c035-1c9f-4c5c-bafc-530b5dbaf010_image_jpeg.jpg"
Queen Mother's Maternity Hospital,Hospitals,No Rating,"Dalnair Street,  GLASGOW",G3 8SJ,0141 201 0550 ,nhsgg.org.uk,"https://c.yell.com/t_bigSquare,f_auto/17b486cf-015b-421d-92db-850d1cf571b0_image_jpeg.jpg"
Nuffield Health Chichester Hospital,Hospitals,No Rating,"78 Broyle Rd,  Chichester",PO19 6WB,01243 753010 ,nuffieldhealth.com,"https://c.yell.com/t_bigSquare,f_auto/8f9413eb-c60e-44bb-9539-da462582601b_image_jpeg.jpg"
The Royal Orthopaedic Hospital,Hospitals,No Rating,"Bristol Rd South,  Birmingham",B31 2AP,0121 685 4000 ,roh.nhs.uk,"https://c.yell.com/t_bigSquare,f_auto/1150d794-1b0f-4569-92aa-05d24204a36e_image_jpeg.jpg"
Nuffield Health Bristol Hospital,Hospitals,No Rating,"The Chesterfield, 3, Clifton Hill,  Bristol",BS8 1BN,0117 987 2727 ,nuffieldhealth.com,"https://c.yell.com/t_bigSquare,f_auto/a56af846-156c-4b6f-be62-dc76ba0018e6_image_jpeg.jpg"
Bmi Esperance Hospital Ooh,Hospitals,No Rating,"Hartington Place,  Eastbourne",BN21 3BG,01323 411188 ,bmihealthcare.co.uk,"https://c.yell.com/t_bigSquare,f_auto/e9f58972-c535-4404-a807-a12df063c7f6_image_jpeg.jpg"
B M I The Duchy Hospital,Hospitals,No Rating,"Queens Rd,  Harrogate",HG2 0HF,01423 567136 ,bmihealthcare.co.uk,"https://c.yell.com/t_bigSquare,f_auto/3b3eb343-6c8f-40fb-8ad3-6fab31a2ee5a_image_jpeg.jpg"
The Harbour Hospital,Hospitals,No Rating,"St. Marys Rd,  Poole",BH15 2BH,01202 244200 ,bmihealthcare.co.uk,"https://c.yell.com/t_bigSquare,f_auto/a78606e5-eb48-4281-8419-55cf845c47cb_image_jpeg.jpg"
Blackheath Hospital,Hospitals,No Rating,"40-42 Lee Terrace,  London",SE3 9UD,020 8318 7722 ,bmihealthcare.co.uk,"https://c.yell.com/t_bigSquare,f_auto/ea3a32fb-fcd4-4fa0-aad3-3d94f7ba8ead_image_jpeg.jpg"
The Shelburne Hospital,Hospitals,No Rating,"Queen Alexandra Rd,  High Wycombe",HP11 2TR,01494 888700 ,bmihealthcare.co.uk,"https://c.yell.com/t_bigSquare,f_auto/95981039-b529-4d42-8b50-a29db947107a_image_jpeg.jpg"
B M I The Woodlands Hospital,Hospitals,No Rating,"Morton Park Way,  Darlington",DL1 4PL,01325 341700 ,bmihealthcare.co.uk,"https://c.yell.com/t_bigSquare,f_auto/38995f94-8da6-4a36-b4da-b42c579b3791_image_jpeg.jpg"
Corstorphine Hospital,Hospitals,No Rating,"136 Corstophine Rd,  Edinburgh",EH12 6TT,0131 459 7217 ,nhslothian.scot.nhs.uk,"https://c.yell.com/t_bigSquare,f_auto/60da9216-976c-4da8-9569-958c2b0b499f_image_jpeg.jpg"
North West Independent Hospital,Hospitals,No Rating,"Churchill House Main St,  Limavady",BT49 9HS,028 7776 3090 ,nwih.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Glenfield Hospital,Hospitals,No Rating,"Groby Rd,  Leicester",LE3 9QP,0300 303 1573 ,nhs.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Wexham Park Hospital,Hospitals,3.0(4 Ratings),"Wexham St,  Slough",SL2 4HL,01753 633000 ,heatherwoodandwexham.nhs.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
George Elliot Hospital,Hospitals,3.0(2 Ratings),"Lewis House College St,  Nuneaton",CV10 7DJ,024 7635 1351 ,geh.nhs.uk,"https://c.yell.com/t_bigSquare,f_auto/e1c83aeb-97e9-47a4-a171-7f5552ad59cf_image_jpeg.jpg"
Dr. Rajan Eyecare Hospital,Hospitals,No Rating,"Malaysia House, 57, Trafalgar Square,  London",WC2N 5DU,01824 500750 ,drrajaneyecare.com,"https://c.yell.com/t_bigSquare,f_auto/aa6bf273-ed74-4996-956f-10189686aada_image_png.png"
Ulster Independent Clinic,X-Ray Services,No Rating,"245 Stranmillis Road,  Belfast",BT9 5JH,0289 066 1212 ,ulsterindependentclinic.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Montefiore Hospital,Hospitals,No Rating,"2 Montefiore Rd,  Hove",BN3 1RD,01273 828120 ,spirehealthcare.com,"https://c.yell.com/t_bigRect,f_auto/8f46a403-4a00-4331-ad52-2cf15ca9c823_image_jpeg.jpg"
Burrswood Christian Hospital,Hospitals,No Rating,"Burrswood,  Tunbridge Wells",TN3 9PY,01892 863637 ,burrswood.org.uk,"https://c.yell.com/t_bigRect,f_auto/29f4e690-56ed-4b98-ad59-d77c36f77c5f_image_png.png"
Mr Wale Olarinde,Hospitals,No Rating,"Claremont Private Hospital, Sandygate Rd,  Sheffield",S10 5UB,0114 321 6522 ,entsheffield.co.uk,"https://c.yell.com/t_bigSquare,f_auto/07741692-f164-40da-a206-f869b5cbc46a_image_jpeg.jpg"
The Nuffield Hospital,Hospitals,2.0(4 Ratings),"25 Beaconsfield Rd,  Glasgow",G12 0PJ,0141 530 3725 ,nuffieldhealth.com,"https://c.yell.com/t_bigRect,f_auto/805d5ff2-2cb0-4fb6-8635-12d93c88d957_image_png.png"
The Golden Jubilee National Hospital,Hospitals,No Rating,"Agamemnon St,  Clydebank",G81 4DY,0141 951 5000 ,nhsgoldenjubilee.co.uk,"https://c.yell.com/t_bigSquare,f_auto/4a32601f-acc5-4744-8d6a-5248e2d0dad9_image_jpeg.jpg"
Spire Washington Hospital,Hospitals,No Rating,"Picktree Lane,  Washington",NE38 9JZ,0191 418 8687 ,,"https://c.yell.com/t_bigSquare,f_auto/6b4fa430-bb0a-4c98-9e34-8167f6fa66aa_image_jpeg.jpg"
Spire St Saviours Hospital,Hospitals,No Rating,"73 Seabrook Road,  Hythe",CT21 5AW,01303 233766 ,,"https://c.yell.com/t_bigRect,f_auto/47051e29-ff2c-4270-8eda-bff2fd7a75fe_image_jpeg.jpg"
University Hospital Derby & Burton,Hospitals,1.0(1 Rating),"Queens Hospital Belvedere Rd,  Burton-On-Trent",DE13 0RB,01283 566333 ,uhdb.nhs.uk,"https://c.yell.com/t_bigSquare,f_auto/92ea1823-15b9-43d0-b615-c20049bc8ab5_image_jpeg.jpg"
All Hallows Hospital,Hospitals,No Rating,"Station Rd,  Bungay",NR35 2QL,01986 892728 ,all-hallows.org.uk,"https://c.yell.com/t_bigRect,f_auto/ae194bc5-8c31-49ed-b07b-8841bc051321_image_png.png"
Torbay Hospital,Hospitals,No Rating,"Torbay Hospital Newton Rd,  Torquay",TQ2 7AA,01803 614567 ,torbayandsouthdevon.nhs.uk,"https://c.yell.com/t_bigSquare,f_auto/00ce654e-ddef-499c-a279-706aed7b3b19_image_jpeg.jpg"
Spire Specialist Care Centre,Hospitals,No Rating,"300 Park Avenue, Aztec West,  Bristol",BS32 4SY,01454 456500 ,,"https://c.yell.com/t_bigRect,f_auto/1096010e-eb1c-4163-93c5-f8509ed513f5_image_png.png"
Phoenix Hospital Chelmsford,Hospitals,No Rating,"West Hanningfield Rd,  Chelmsford",CM2 8FR,01245 801234 ,phoenixhospitalchelmsford.com/,"https://c.yell.com/t_bigRect,f_auto/6577183b-a403-40f5-92ef-a396f87f7774_image_jpeg.jpg"
The Kingston Wing within Yeovil District Hospital,Hospitals,No Rating,"Higher Kingston,  Yeovil",BA21 4AT,01935 384234 ,yeovilhospital.co.uk/private-patients,"https://c.yell.com/t_bigRect,f_auto/1aab1e97-721f-49d2-8211-9eef50dd75cc_application_pdf.jpg"
Priory Hospital Hemel Hempstead,Hospitals,No Rating,"Longcroft Lane,  Hemel Hempstead",HP3 0BN,01442 255371 ,priorygroup.com/location-results/item/the-priory-hospital-hemel-hempstead,"https://c.yell.com/t_bigRect,f_auto/82c657e2-b4fe-4e5f-b55b-406cda8ea809_image_jpeg.jpg"
Spire Harpenden Hospital,Hospitals,No Rating,"Ambrose Lane,  Harpenden",AL5 4BP,01582 763191 ,spirehealthcare.com/harpenden/,"https://c.yell.com/t_bigRect,f_auto/0da4c63e-7d6f-499e-819c-634f54c2efd8_image_jpeg.jpg"
Spire Elland Hospital,Hospitals,No Rating,"Elland Lane,  Elland",HX5 9EB,01422 324000 ,,"https://c.yell.com/t_bigRect,f_auto/47051e29-ff2c-4270-8eda-bff2fd7a75fe_image_jpeg.jpg"
Spire Parkway Hospital,Hospitals,No Rating,"1 Damson Parkway,  Solihull",B91 2PP,0121 704 1451 ,spirehealthcare.com,"https://c.yell.com/t_bigRect,f_auto/af0284f1-a7c5-4228-aa77-45e959611319_image_jpeg.jpg"
Spire Bristol Hospital,Hospitals,1.0(1 Rating),"The Glen Redland Hill,  Bristol",BS6 6UT,0117 980 4000 ,spirehealthcare.com/spire-bristol-hospital/,"https://c.yell.com/t_bigRect,f_auto/f52e678f-51d7-439b-8e22-895df42534a3_image_jpeg.jpg"
Spire Liverpool Hospital,Hospitals,No Rating,"57 Greenbank Rd Mossley Hill,  Liverpool",L18 1HQ,0151 220 0243 ,spirehealthcare.com,"https://c.yell.com/t_bigRect,f_auto/6f3dcfb7-61e2-485a-92ea-3e3be6692103_image_png.png"
Spire Methley Park Hospital,Hospitals,No Rating,"Methley Lane Methley,  Leeds",LS26 9HG,01977 518518 ,spirehealthcare.com/spire-methley-park-hospital/,"https://c.yell.com/t_bigRect,f_auto/47051e29-ff2c-4270-8eda-bff2fd7a75fe_image_jpeg.jpg"
Dunedin Spire Hospital,Hospitals,No Rating,"16 Bath Rd,  Reading",RG1 6NB,0118 958 7676 ,spirehealthcare.com,"https://c.yell.com/t_bigRect,f_auto/ab0b957e-bdf4-4053-addf-6be4c15851b4_image_jpeg.jpg"
Spire Alexandra Hospital,Hospitals,No Rating,"Impton Lane Walderslade,  Chatham",ME5 9PG,01634 687166 ,spirehealthcare.com/spire-alexandra-hospital/,"https://c.yell.com/t_bigRect,f_auto/bec138fe-d254-4f9e-935d-c5a904e62acb_image_jpeg.jpg"
Spire Portsmouth Hospital,Hospitals,No Rating,"Bartons Rd,  Havant",PO9 5NP,023 9245 6000 ,spirehealthcare.com,"https://c.yell.com/t_bigRect,f_auto/e318456f-b90c-4897-bb18-60badcc6ddda_image_png.png"
Spire Hull and East Riding Hospital,Hospitals,No Rating,"Lowfield Rd,  Hull",HU10 7AZ,01482 659471 ,spirehealthcare.com,"https://c.yell.com/t_bigRect,f_auto/88ab861d-9680-4818-a34c-71cfd4dc2884_image_png.png"
Spire Gatwick Park Hospital,Hospitals,No Rating,"Povey Cross Rd,  Horley",RH6 0BB,01293 785511 ,spirehealthcare.com,"https://c.yell.com/t_bigRect,f_auto/4d077147-494d-4e30-a1d4-e3a49d29eaa7_image_jpeg.jpg"
Spire Washington Hospital,Hospitals,No Rating,"Picktree Lane Rickleton,  Washington",NE38 9JZ,0191 415 1272 ,spirewashington.com,"https://c.yell.com/t_bigRect,f_auto/bede3aca-183b-4ca1-abeb-c6bf5fe17e8d_image_jpeg.jpg"
Spire Southbank Hospital,Hospitals,No Rating,"139 Bath Rd,  Worcester",WR5 3YB,01905 350003 ,spirehealthcare.com,"https://c.yell.com/t_bigRect,f_auto/47051e29-ff2c-4270-8eda-bff2fd7a75fe_image_jpeg.jpg"
Spire Fylde Coast Hospital,Hospitals,No Rating,"St Walburgas Rd, Lancashire,  Blackpool",FY3 8BP,01253 394188 ,spirehealthcare.com/spire-fylde-coast-hospital/,"https://c.yell.com/t_bigRect,f_auto/47051e29-ff2c-4270-8eda-bff2fd7a75fe_image_jpeg.jpg"
"Spire Murrayfield Hospital, Edinburgh",Hospitals,No Rating,"122 Corstorphine Rd,  Edinburgh",EH12 6UD,0131 334 0363 ,spirehealthcare.com,"https://c.yell.com/t_bigRect,f_auto/47051e29-ff2c-4270-8eda-bff2fd7a75fe_image_jpeg.jpg"
