Name,Category,Rating,Address,Post Code,Phone Number,Website,Image
Church's Shoes,Shoe Shops,No Rating,"108-110, Jermyn St,  London",SW1Y 6EE,020 7930 8210 ,church-footwear.com,"https://c.yell.com/t_bigSquare,f_auto/dac1ef45-8299-4e4c-873c-1ae2a131ed36_image_jpeg.jpg"
Scribblers,Greeting Card Shops,No Rating,"41 Monmouth St,  London",WC2H 9DD,020 7836 9600 ,scribbler.com,"https://c.yell.com/t_bigSquare,f_auto/662c0593-28d7-42f3-b95a-1430a569e2c7_image_jpeg.jpg"
Joseph Cheaney & Sons,Shoe Shops,No Rating,"21b Jermyn St,  London",SW1Y 6LT,020 7287 2996 ,cheaney.co.uk,"https://c.yell.com/t_bigSquare,f_auto/e8eb4d4b-258f-4117-ae28-338ac63f7dbb_image_jpeg.jpg"
Carry Me Home,Children's and Babies' Clothes Shops,5.0(3 Ratings),"2.9 Kingly Court, Carneby St,  London",W1B 5PW,020 7434 1840 ,carrymehome.co.uk,"https://c.yell.com/t_bigRect,f_auto/3d2eb425-a304-4c13-bcce-66ebcc7bb990_image_jpeg.jpg"
Unconditional,Specialist Clothes Shops,No Rating,"16 Monmouth St,  London",WC2H 9HB,020 7836 6931 ,unconditional.uk.com,"https://c.yell.com/t_bigRect,f_auto/0a691353-0716-47c5-8eda-fae3237e1235_image_png.png"
Sunspel,Specialist Clothes Shops,No Rating,"40 Old Compton St,  London",W1D 4TU,020 7734 4491 ,sunspel.com,"https://c.yell.com/t_bigSquare,f_auto/09be023f-e994-4767-bb5a-8f9dd54f801e_image_jpeg.jpg"
Lee,Specialist Clothes Shops,No Rating,"33 Neal St,  London",WC2H 9PR,020 7836 8300 ,uk.lee.com,"https://c.yell.com/t_bigSquare,f_auto/6fc51662-9c14-4b5b-9ecf-a42c3b539fe3_image_jpeg.jpg"
Vans,Shoe Shops,No Rating,"42 Neal St,  London",WC2H 9PS,020 7240 8296 ,vans.co.uk,"https://c.yell.com/t_bigSquare,f_auto/88e8f293-495f-48ee-a205-55ecc4c3de75_image_jpeg.jpg"
The Sting Ltd,Specialist Clothes Shops,No Rating,"55 Regent St,  London",W1B 4DY,020 7292 9870 ,thesting.com,"https://c.yell.com/t_bigSquare,f_auto/9eac5e07-db92-4e75-b3f5-b795f6d7c7eb_image_jpeg.jpg"
Sanders Lifestyle Footwear Ltd,Shoe Shops,1.0(1 Rating),"22 Denman St,  London",W1D 7HT,020 7734 9098 ,lifestylefootwear.co.uk,"https://c.yell.com/t_bigSquare,f_auto/a5d5454b-fa2a-4986-aa5b-385bc1b9a867_image_jpeg.jpg"
UGG,Shoe Shops,No Rating,"10 Glasshouse Street,  LONDON",W1B 5BW,020 7112 7771 ,ugg.com/uk/,"https://c.yell.com/t_bigSquare,f_auto/854a66e4-535e-4c23-9cbd-a5392135d544_image_jpeg.jpg"
Pop Boutique,Specialist Clothes Shops,No Rating,"30 Shorts Gardens,  London",WC2H 9PX,020 7836 9819 ,pop-boutique.com,"https://c.yell.com/t_bigSquare,f_auto/bdb3e6a6-38e5-4812-a66a-53153ac8fded_image_jpeg.jpg"
Pop Up 38,Charity Shops,No Rating,"15 Brewer Street, Soho,  LONDON",W1F 0RJ,,,"https://c.yell.com/t_bigSquare,f_auto/db4aab3c-4992-484c-8816-c1c5384d40b9_image_jpeg.jpg"
Birkenstock Shop,Shoe Shops,No Rating,"24 Neal St,  London",WC2H 9QW,020 7836 8052 ,birkenstock.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Astrology Shop,New Age and Ethnic Shops,No Rating,"78 Neal Street, Covent Garden,  LONDON",WC2H 9PA,020 7813 3051 ,londonastrology.com,"https://c.yell.com/t_bigSquare,f_auto/e3acb965-28eb-4e17-98cd-f234ddabb82a_image_jpeg.jpg"
Carhartt,Specialist Clothes Shops,No Rating,"15-17 Earlham St,  London",WC2H 9LL,020 7836 1551 ,carhartt-wip.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Superga,Shoe Shops,No Rating,"53a Neal St,  London",WC2H 9PJ,020 7836 6935 ,superga.co.uk,"https://c.yell.com/t_bigSquare,f_auto/b67158b0-7158-48f5-be38-95cfaeac009a_image_jpeg.jpg"
size,Shoe Shops,No Rating,"37A Neal St,  London",WC2H 9PR,020 7836 1404 ,size.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Jones Bootmaker,Shoe Shops,No Rating,"112 Jermyn St,  London",SW1Y 6LS,0845 6028151 ,jonesbootmaker.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Buddha on a Bicycle Ltd,New Age and Ethnic Shops,No Rating,"27 Endell St,  London",WC2H 9BA,020 7836 8000 ,buddhaonabicycle.com,"https://c.yell.com/t_bigSquare,f_auto/9412c261-e273-4ee7-9fc8-675171b1ecf5_image_jpeg.jpg"
Office,Shoe Shops,No Rating,"Offspring Covent Garden, 60 Neal St,  London",WC2H 9PP,020 7497 2463 ,office.co.uk,"https://c.yell.com/t_bigSquare,f_auto/c06c8c76-a6d5-4df7-a86b-d9fcda467724_image_jpeg.jpg"
Grenson,Shoe Shops,No Rating,"13 Meard Street, Soho,  LONDON",W1F 0ES,020 3583 1206 ,grenson.co.uk,"https://c.yell.com/t_bigSquare,f_auto/a5567f72-6402-439a-93c2-bb5ab9b671f0_image_jpeg.jpg"
Russell & Bromley Ltd.,Shoe Shops,No Rating,"95 Jermyn St,  London",SW1Y 6JE,020 7930 5307 ,russellandbromley.co.uk/jermyn-street-mens-shop/0041,"https://c.yell.com/t_bigRect,f_auto/b48fe8ea-2743-446b-982a-8b2d1928fe1b_image_png.png"
UK Flexshopping,Women's Clothes,5.0(1 Rating),"Building 15946 Rothbourne Square,  London",W1A 6US,020 7859 4864 ,ukflexshopping.com/,"https://c.yell.com/t_bigSquare,f_auto/006cc8bf-c5d4-4a88-8b31-c8d784114f10_image_jpeg.jpg"
Venise Collection,Shoe Shops,No Rating,"41 Monmouth St,  London",WC2H 9DD,020 7836 3116 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
RoDejAn Ltd,Specialist Clothes Shops,5.0(9 Ratings),"Monomark House, 27, Old Gloucester St,  London",WC1N 3AX,07546 456603 ,rodejan.co.uk,"https://c.yell.com/t_bigRect,f_auto/3b8269fe-94ce-47b4-9677-8fa3b83a75ab_image_jpeg.jpg"
Thebrandsquare,Clothing Manufacturers and Wholesalers,No Rating,"8 St. James's Square,  London",SW1Y 4JU,020 7193 4058 ,thebrandsquare.com/,"https://c.yell.com/t_bigSquare,f_auto/c734bdb7-19c6-429a-96ef-8ded54c10968_image_jpeg.jpg"
Laird Hatters,Hat Shops and Milliners,No Rating,"18 Sherwood St,  London",W1F 7ED,020 3713 9692 ,lairdhatters.com,"https://c.yell.com/t_bigSquare,f_auto/b8ba6c43-1bc8-4884-a271-23961fb0f3ae_image_jpeg.jpg"
The Natural Shoe Store,Shoe Shops,No Rating,"70 Neal St,  London",WC2H 9PA,020 7240 2783 ,thenaturalshoestore.com,"https://c.yell.com/t_bigSquare,f_auto/75df0712-a870-49fe-9ab8-7215daf27ecf_image_jpeg.jpg"
Sole,Shoe Shops,No Rating,"72 Neal St,  London",WC2H 9PA,020 7836 6777 ,sole.co.uk,"https://c.yell.com/t_bigSquare,f_auto/6caa9985-43e6-4eb6-98b2-30ed02cd490c_image_jpeg.jpg"
Walk the Storm Ltd,Outdoor Clothes Shops,No Rating,"71-75 Shelton St,  London",WC2H 9JQ,07481 830456 ,walkthestorm.co.uk,"https://c.yell.com/t_bigRect,f_auto/a45a2a77-07c5-4101-9688-6810fac73360_image_jpeg.jpg"
Fabelle-London,Bridal Shops,No Rating,"71-75 Shelton St,  London",WC2H 9JQ,01454 775376 ,fabelle-london.com/,"https://c.yell.com/t_bigRect,f_auto/bb2dbf97-e7b4-43bc-8ff5-f3f88f50dffa_image_png.png"
Blackout I I,Specialist Clothes Shops,No Rating,"51 Endell St,  London",WC2H 9AJ,020 7240 5006 ,blackout2.com,"https://c.yell.com/t_bigSquare,f_auto/d015b6f7-b4b7-48cf-8f39-d05dacde0842_image_jpeg.jpg"
Prowler Soho,Specialist Clothes Shops,No Rating,"5-7 Brewer St,  London",W1F 0RF,020 7734 4031 ,prowler.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Les Deux Zebres,Men's Clothes,No Rating,"38 Tavistock St,  London",WC2E 7PB,020 8333 1243 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Cotswold Outdoor Piccadilly,Camping Equipment,No Rating,"23/26 Piccadilly,  London",W1J 0DJ,020 7437 7399 ,cotswoldoutdoor.com/stores/london-piccadilly.html,"https://c.yell.com/t_bigRect,f_auto/e42721f4-e3b7-48fd-bf94-d3f61c5e9539_image_jpeg.jpg"
Stefanel,Specialist Clothes Shops,No Rating,"78 Regent St,  London",W1B 5RW,020 7434 2081 ,stefanel.com,"https://c.yell.com/t_bigSquare,f_auto/86f36a5c-dbaf-4ec8-b381-c2935b49a24b_image_jpeg.jpg"
Latin Honey Shop,Food and Drink - Delivered,No Rating,"71-75 Shelton St,  London",WC2H 9JQ,020 7101 3820 ,latinhoneyshop.com,"https://c.yell.com/t_bigSquare,f_auto/6365a58f-4f87-47f8-b442-15966806c0a5_image_jpeg.jpg"
Zara,Women's Clothes,5.0(1 Rating),"61 Oxford St,  London",W1D 2EH,020 7292 7151 ,zara.com,"https://c.yell.com/t_bigSquare,f_auto/dd2c786f-d97b-4fb4-8281-0839b9531c1b_image_jpeg.jpg"
Proxyeed,Shoe Shops,No Rating,"33 Great Windmill Street, Haymarket,  LONDON",W1D 7LR,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Pop Up 38,Charity Shops,No Rating,"72 Old Compton Street, Soho,  LONDON",W1D 4UN,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Harrys of London,Shoe Shops,No Rating,"Denman Place,  LONDON",W1D 7AH,,harrysoflondon.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Vollebak Ltd,Clothing Manufacturers and Wholesalers,No Rating,"2nd floor, 114-116, Charing Cross Rd,  London",WC2H 0JR,020 7193 9724 ,vollebak.com,"https://c.yell.com/t_bigRect,f_auto/22a46fb0-9b16-4605-9d06-35f80fc01a1e_image_png.png"
MY ROIAL EARS LTD,Fashion Accessories,No Rating,"71-75 Shelton Street,  LONDON",WC2H 9JQ,07563 476504 ,myroialears.com/,"https://c.yell.com/t_bigRect,f_auto/bd6c9688-a3e1-413b-af0b-30f4d76fd29e_image_png.png"
No Junk! Makeup,Cosmetics and Toiletries,No Rating,"71-75 Shelton St,  London",WC2H 9JQ,07745 151322 ,nojunkmakeup.co.uk,"https://c.yell.com/t_bigRect,f_auto/78cc09cb-add9-4fae-8360-dd498603c4b8_image_jpeg.jpg"
Jugnee,Women's Clothes,No Rating,"71-75 Shelton St,  London",WC2H 9JQ,020 8638 7872 ,jugnee.co.uk/,"https://c.yell.com/t_bigRect,f_auto/ea5761a9-eec3-4401-9960-025fd0290f51_image_jpeg.jpg"
Body of Knowledge Print Ltd,Women's Clothes,No Rating,"71-75 Shelton St,  London",WC2H 9JQ,020 3488 2454 ,bokprint.com,"https://c.yell.com/t_bigRect,f_auto/b2c5ff7b-c465-4b09-9080-9cd8302b0610_image_png.png"
My Roial Ears Ltd,Fashion Accessories,No Rating,"71-75 Shelton St,  London",WC2H 9JQ,07563 476504 ,myroialears.com,"https://c.yell.com/t_bigRect,f_auto/d83d24f6-702f-4063-bee6-0703eaf9ffd5_image_jpeg.jpg"
Stone Island,Specialist Clothes Shops,No Rating,"79 Brewer St,  London",W1F 9ZN,020 7287 7734 ,stoneisland.co.uk,"https://c.yell.com/t_bigSquare,f_auto/6cbd1e76-87b7-4a09-9da1-30c993de003a_image_jpeg.jpg"
Crockett & Jones Ltd,Shoe Shops,No Rating,"92 Jermyn St,  London",SW1Y 6JE,020 7839 5239 ,crockettandjones.com,"https://c.yell.com/t_bigSquare,f_auto/3008ac05-9425-41a8-a530-1e6b83d3b56a_image_jpeg.jpg"
Other Shop,Fashion Accessories,No Rating,"3 Berwick Street, Soho,  LONDON",W1F 0PD,020 7734 6846 ,other-shop.com,"https://c.yell.com/t_bigSquare,f_auto/30b70b90-5fdf-4be8-a1a3-d58c9ea05a99_image_jpeg.jpg"
Passoni Ashmei,Outdoor Clothes Shops,No Rating,"Denman Street, Haymarket,  LONDON",W1D 7HH,,ashmei.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Birkenstock,Shoe Shops,No Rating,"48 Neal Street, Covent Garden,  LONDON",WC2H 9PA,020 3409 1577 ,birkenstock.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
compare ethics,Fashion Accessories,No Rating,"71-75 Shelton St,  London",WC2H 9JQ,07532 825983 ,compareethics.com,"https://c.yell.com/t_bigRect,f_auto/5c586421-c9c2-43e8-a19c-0d377cd3104e_image_jpeg.jpg"
Rapha Cycle Club,Specialist Clothes Shops,No Rating,"85 Brewer St,  London",W1F 9ZN,020 7494 9831 ,rapha.cc,"https://c.yell.com/t_bigSquare,f_auto/351671b9-828b-45e4-ae79-4707e9364e5c_image_jpeg.jpg"
John Lobb,Shoe Shops,No Rating,"88 Jermyn St,  London",SW1Y 6JD,020 7930 8089 ,johnlobb.com,"https://c.yell.com/t_bigSquare,f_auto/c021e6aa-e7f8-4fec-bff9-fd44b101e0fe_image_jpeg.jpg"
Harmony Ltd,Lingerie,4.3(3 Ratings),"103 Oxford St,  London",W1D 2HF,020 7734 5969 ,harmonystore.co.uk,"https://c.yell.com/t_bigSquare,f_auto/f9c92f39-fecc-4158-9352-0492b12467e9_image_jpeg.jpg"
Christys,Hat Shops and Milliners,No Rating,"16 Princes Arcade, St. James's,  London",SW1Y 6DS,07710 394602 ,christys-hats.com,"https://c.yell.com/t_bigSquare,f_auto/240a065f-e960-4a8d-a31c-519bfa5724fd_image_jpeg.jpg"
Loake Shoemakers,Shoe Shops,No Rating,"39c Jermyn St,  London",SW1Y 6DN,020 7734 8643 ,loake.co.uk/shop,"https://c.yell.com/t_bigSquare,f_auto/5468cc51-3672-4441-ab87-d77a2f39d802_image_jpeg.jpg"
Barker,Shoe Shops,No Rating,"Princes House, 38, Jermyn St,  London",SW1Y 6DN,020 7434 3533 ,barkershoes.com,"https://c.yell.com/t_bigSquare,f_auto/d7553363-5f07-4080-b571-d14fea06f336_image_jpeg.jpg"
Wearoma,Cosmetics and Toiletries,1.0(3 Ratings),"71-75, Shelton St, Convent Garden,  London",WC2H 9JQ,020 8133 2222 ,wearoma.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/a59fbb2a-05c0-4167-b4cf-a2cc00c2494c_image_png.png"
Underground,Shoe Shops,1.0(1 Rating),"Ground Floor Shop 8 Berwick St, Soho,  London",W1F 0PH,020 7287 4774 ,underground-england.co.uk,"https://c.yell.com/t_bigSquare,f_auto/a0b2ae61-88bb-4555-93a0-5b8d4a54f134_image_jpeg.jpg"
Swedish Hasbeens,Shoe Shops,No Rating,"61 Neal Street, Covent Garden,  LONDON",WC2H 9PJ,020 7240 0103 ,swedishhasbeens.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Cards Galore,Greeting Card Shops,No Rating,"13 Monmouth Street,  LONDON",WC2H 9DA,,cardsgalore.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Destiny,Shoe Shops,No Rating,"61 Neal St,  London",WC2H 9PJ,020 7836 3756 ,destinyshoes.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Terra Plana,Shoe Shops,No Rating,"64 Neal St,  London",WC2H 9PA,020 7379 5959 ,terraplana.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Hunter Boot Store,Shoe Shops,No Rating,"83-85 Regent St,  London",W1B 4EN,020 7287 2999 ,hunterboots.com,"https://c.yell.com/t_bigSquare,f_auto/c915931e-9e79-4338-879f-c91fd177385b_image_jpeg.jpg"
Walker Slater Covent Garden Ltd,Specialist Clothes Shops,No Rating,"38 Great Queen Street,  London",WC2B 5AA,020 3754 9787 ,walkerslater.com,"https://c.yell.com/t_bigSquare,f_auto/c6bc866e-eda9-4175-a918-340c5d838670_image_jpeg.jpg"
Rice Wine Shop,Grocers and Convenience Stores,No Rating,"82 Brewer Street, Soho,  LONDON",W1F 9UA,020 7439 3705 ,ricewineshop.com,"https://c.yell.com/t_bigSquare,f_auto/c4d6cc45-5a1d-4e2b-a9ea-5ef203ecfd4b_image_jpeg.jpg"
Alex Eagle Studio,Women's Clothes,No Rating,"6-10 Lexington St,  London",W1F 0LB,020 7589 0588 ,alexeagle.co.uk,"https://c.yell.com/t_bigSquare,f_auto/700cfe1e-eabd-4701-a663-09aa4fe0fe04_image_png.png"
Family Window Ltd,Bed Shops,No Rating,"71-75 Shelton St,  London",WC2H 9JQ,0333 577 9960 ,FamilyWindow.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Unisa,Shoe Shops,No Rating,"67 Neal Street, Covent Garden,  LONDON",WC2H 9PJ,020 7836 5931 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Mango,School Uniform Shops,No Rating,"106 Regent St,  London",W1B 5RU,020 7434 3866 ,shop.mango.com,"https://c.yell.com/t_bigSquare,f_auto/34a0e908-8882-4013-a53d-17015f15c98a_image_jpeg.jpg"
Stephen Jones Millinery Ltd,Hat Shops and Milliners,No Rating,"36 Great Queen St,  London",WC2B 5AA,020 7242 0770 ,stephenjonesmillinery.com,"https://c.yell.com/t_bigSquare,f_auto/bcecba6d-ffb5-4b14-91da-be3d36d34838_image_jpeg.jpg"
Barbour,Outdoor Clothes Shops,No Rating,"73-77 Regent St,  London",W1B 4EF,020 7434 0881 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Frank Foster,Specialist Clothes Shops,No Rating,"40 Pall Mall,  London",SW1Y 5JQ,020 7930 5535 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
SIIN,Specialist Clothes Shops,No Rating,"71-75, Shelton St,  London",WC2H 9JQ,07863 018060 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Ahnd of Gaia Ltd,Children's and Babies' Clothes Shops,No Rating,"Shelton St,  London",WC2H 9JQ,07875 201681 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Teddley London,Children's and Babies' Clothes Shops,No Rating,"71-75 Shelton St, Covent Garden,  London",WC2H 9JQ,020 3519 0774 ,teddley.com/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Patta,Specialist Clothes Shops,No Rating,"6 Silver Place,  London",W1F 0JS,020 7734 3332 ,patta.nl,"https://c.yell.com/t_bigSquare,f_auto/b1da51b1-7c03-4ac6-b3ec-8fddb43f4419_image_jpeg.jpg"
Tesco Express,Grocers and Convenience Stores,No Rating,"Portcullis House Bridge St,  London",SW1A 2JR,0345 026 9357 ,tesco.com/store-locator/uk/,"https://c.yell.com/t_bigRect,f_auto/40ab2169-3185-41b7-bb39-f38c12b9391e_image_jpeg.jpg"
HomeZone 1 International Ltd,Household Stores,5.0(1 Rating),"207 Regent St,  London",W1B 3HH,0800 022 4448 ,homezone1.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/d3649706-c48c-4cff-8488-144c63ed6f69_image_jpeg.jpg"
Dancia International,Dancewear,No Rating,"168 Drury Lane,  London",WC2B 5QA,020 7831 9483 ,dancia.co.uk/london,"https://c.yell.com/t_bigSquare,f_auto/4ddf727d-8414-49c4-a931-26525e2a7fe5_image_jpeg.jpg"
Cards Galore,Greeting Card Shops,No Rating,"Bridge Street,  LONDON",SW1A 2JR,,cardsgalore.co.uk,"https://c.yell.com/t_bigSquare,f_auto/2e8c927f-3d0d-4807-96c9-1dcddff58ede_image_jpeg.jpg"
Christys London,Hat Shops and Milliners,No Rating,"Jermyn Street, St James's,  LONDON",SW1Y 6DN,,christys-hats.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Smart Turnout,Men's Clothes,No Rating,"181 Piccadilly,  LONDON",W1A 1ER,020 7734 8040 ,smartturnout.com,"https://c.yell.com/t_bigRect,f_auto/60da510f-5066-4fec-a608-11f0a56fde6b_image_jpeg.jpg"
rag & bone,Clothing Manufacturers and Wholesalers,No Rating,"50-54 Beak St,  London",W1F 9RN,020 3794 0367 ,rag-bone.com/,"https://c.yell.com/t_bigRect,f_auto/c8278a48-5f4d-4b66-b59d-99bf198bc8de_image_jpeg.jpg"
Royale Jewels,Discount Stores,No Rating,"71-75 Shelton St,  London",WC2H 9JQ,07851 706026 ,royalejewels.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
M & S,Department Stores,4.0(1 Rating),"173 Oxford St,  London",W1D 2JR,020 7437 7722 ,marksandspencer.com/MSStoreDetailsView,"https://c.yell.com/t_bigRect,f_auto/361df71f-236f-4013-a7cf-ea7489ad93d3_image_jpeg.jpg"
